name,size,rent,status,city,server
Blueberry Bay,110 sqm,600k gold,auctioned (no bid yet),Candia,Obscubra
Cherry Cake Tower,178 sqm,800k gold,auctioned (no bid yet),Candia,Obscubra
Vanilla Beach,105 sqm,600k gold,auctioned (no bid yet),Candia,Obscubra
Central Plaza 1 (Shop),17 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
Central Plaza 2 (Shop),17 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
Central Plaza 3 (Shop),17 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
Druids Retreat A,31 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
Druids Retreat B,29 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
Druids Retreat C,22 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
Druids Retreat D,27 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
East Lane 1b,40 sqm,150k gold,auctioned (no bid yet),Carlin,Oceanis
"Harbour Flats, Flat 11",13 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
"Harbour Flats, Flat 12",22 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
"Harbour Flats, Flat 13",13 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
"Harbour Flats, Flat 15",21 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
"Harbour Flats, Flat 16",22 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
"Harbour Flats, Flat 21",19 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
"Harbour Flats, Flat 22",22 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
"Harbour Flats, Flat 23",10 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
Harbour Lane 2a (Shop),17 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
Harbour Lane 2b (Shop),17 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
Magician's Alley 1,19 sqm,100k gold,auctioned (no bid yet),Carlin,Oceanis
Magician's Alley 1a,12 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
Magician's Alley 1b,13 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
Magician's Alley 1c,10 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
Magician's Alley 1d,9 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
Magician's Alley 4,49 sqm,200k gold,auctioned (no bid yet),Carlin,Oceanis
Magician's Alley 5b,19 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
Magician's Alley 5c,21 sqm,100k gold,auctioned (no bid yet),Carlin,Oceanis
Magician's Alley 5f,21 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
Magician's Alley 8,26 sqm,150k gold,auctioned (no bid yet),Carlin,Oceanis
Northern Street 1a,21 sqm,100k gold,auctioned (no bid yet),Carlin,Oceanis
Northern Street 1b,21 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
Northern Street 1c,16 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
Northern Street 3a,16 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
Northern Street 3b,17 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
Northern Street 5,47 sqm,200k gold,auctioned (no bid yet),Carlin,Oceanis
Northern Street 7,40 sqm,150k gold,auctioned (no bid yet),Carlin,Oceanis
Northport Village 2,25 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
Northport Village 3,97 sqm,150k gold,auctioned (no bid yet),Carlin,Oceanis
Northport Village 4,47 sqm,100k gold,auctioned (no bid yet),Carlin,Oceanis
Northport Village 5,31 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
Northport Village 6,37 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
Park Lane 1a,28 sqm,150k gold,auctioned (no bid yet),Carlin,Oceanis
Park Lane 1b,32 sqm,200k gold,auctioned (no bid yet),Carlin,Oceanis
Park Lane 2,22 sqm,150k gold,auctioned (no bid yet),Carlin,Oceanis
Park Lane 3a,25 sqm,100k gold,auctioned (no bid yet),Carlin,Oceanis
Park Lane 3b,25 sqm,100k gold,auctioned (no bid yet),Carlin,Oceanis
Park Lane 4,22 sqm,150k gold,auctioned (no bid yet),Carlin,Oceanis
Rosebud A,25 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
Rosebud B,25 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
Rosebud C,31 sqm,100k gold,auctioned (no bid yet),Carlin,Oceanis
Senja Village 10,33 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
Senja Village 11,56 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
Senja Village 1a,17 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
Senja Village 1b,34 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
Senja Village 3,37 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
Senja Village 4,34 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
Senja Village 5,25 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
Senja Village 6a,17 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
Senja Village 6b,17 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
Senja Village 7,17 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
Senja Village 8,35 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
Senja Village 9,55 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
Theater Avenue 10,22 sqm,100k gold,auctioned (no bid yet),Carlin,Oceanis
Theater Avenue 11a,29 sqm,100k gold,auctioned (no bid yet),Carlin,Oceanis
Theater Avenue 11b,29 sqm,100k gold,auctioned (no bid yet),Carlin,Oceanis
Theater Avenue 12,19 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
Theater Avenue 5,81 sqm,200k gold,auctioned (no bid yet),Carlin,Oceanis
Theater Avenue 6a,16 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
Theater Avenue 6b,16 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
Theater Avenue 6c,5 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
Theater Avenue 6d,5 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
Theater Avenue 6e,16 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
Theater Avenue 6f,16 sqm,80k gold,auctioned (no bid yet),Carlin,Oceanis
"Theater Avenue 7, Flat 01",7 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
"Theater Avenue 7, Flat 02",9 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
"Theater Avenue 7, Flat 06",7 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
"Theater Avenue 7, Flat 11",11 sqm,50k gold,auctioned (no bid yet),Carlin,Oceanis
"Theater Avenue 7, Flat 12",9 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
"Theater Avenue 7, Flat 13",9 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
"Theater Avenue 7, Flat 14",11 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
"Theater Avenue 7, Flat 15",9 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
"Theater Avenue 7, Flat 16",9 sqm,25k gold,auctioned (no bid yet),Carlin,Oceanis
Theater Avenue 8a,26 sqm,100k gold,auctioned (no bid yet),Carlin,Oceanis
Theater Avenue 8b,26 sqm,100k gold,auctioned (no bid yet),Carlin,Oceanis
"Darashia 1, Flat 01",25 sqm,100k gold,auctioned (0 gold; 5 days left),Darashia,Oceanis
"Darashia 1, Flat 13",42 sqm,150k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 1, Flat 14",59 sqm,200k gold,auctioned (0 gold; 1 day left),Darashia,Oceanis
"Darashia 2, Flat 11",25 sqm,100k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 2, Flat 13",29 sqm,100k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 2, Flat 18",17 sqm,100k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 3, Flat 03",25 sqm,150k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 3, Flat 13",25 sqm,100k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 4, Flat 03",25 sqm,150k gold,auctioned (0 gold; 9 hours left),Darashia,Oceanis
"Darashia 4, Flat 05",25 sqm,150k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 4, Flat 11",25 sqm,100k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 4, Flat 13",42 sqm,200k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 4, Flat 14",42 sqm,150k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 5, Flat 01",25 sqm,150k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 5, Flat 02",38 sqm,150k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 5, Flat 04",38 sqm,150k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 5, Flat 11",42 sqm,150k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 5, Flat 12",38 sqm,150k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 5, Flat 13",42 sqm,150k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 5, Flat 14",38 sqm,150k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 7, Flat 02",25 sqm,100k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 7, Flat 04",25 sqm,150k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 7, Flat 05",25 sqm,150k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 7, Flat 11",25 sqm,100k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 7, Flat 13",25 sqm,100k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 8, Flat 12",38 sqm,150k gold,auctioned (no bid yet),Darashia,Oceanis
"Darashia 8, Flat 13",42 sqm,150k gold,auctioned (0 gold; 2 days left),Darashia,Oceanis
"Darashia 8, Flat 14",38 sqm,150k gold,auctioned (no bid yet),Darashia,Oceanis
Castle Shop 1,42 sqm,400k gold,auctioned (2 gold; 4 days left),Edron,Oceanis
Castle Street 1,60 sqm,300k gold,auctioned (no bid yet),Edron,Oceanis
Castle Street 2,31 sqm,150k gold,auctioned (no bid yet),Edron,Oceanis
Castle Street 3,37 sqm,150k gold,auctioned (no bid yet),Edron,Oceanis
Castle Street 4,37 sqm,150k gold,auctioned (no bid yet),Edron,Oceanis
Castle Street 5,37 sqm,150k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, 3rd Floor, Flat 01",13 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, 3rd Floor, Flat 02",17 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, 3rd Floor, Flat 03",13 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, 3rd Floor, Flat 04",13 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, 3rd Floor, Flat 05",17 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, 3rd Floor, Flat 06",21 sqm,100k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, 3rd Floor, Flat 07",16 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, 4th Floor, Flat 01",13 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, 4th Floor, Flat 02",17 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, 4th Floor, Flat 03",13 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, 4th Floor, Flat 04",13 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, 4th Floor, Flat 05",17 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, 4th Floor, Flat 06",21 sqm,100k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, 4th Floor, Flat 07",16 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, 4th Floor, Flat 09",16 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, Basement, Flat 01",13 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, Basement, Flat 02",13 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, Basement, Flat 03",13 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, Basement, Flat 04",13 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, Basement, Flat 05",13 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, Basement, Flat 06",13 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, Basement, Flat 07",13 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, Basement, Flat 08",13 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, Basement, Flat 09",13 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
"Castle, Residence",104 sqm,600k gold,auctioned (no bid yet),Edron,Oceanis
Central Circle 9a,21 sqm,150k gold,auctioned (no bid yet),Edron,Oceanis
Central Circle 9b,21 sqm,150k gold,auctioned (no bid yet),Edron,Oceanis
Cormaya 1,26 sqm,150k gold,auctioned (no bid yet),Edron,Oceanis
Cormaya 11,43 sqm,150k gold,auctioned (no bid yet),Edron,Oceanis
Cormaya 3,43 sqm,200k gold,auctioned (0 gold; 2 days left),Edron,Oceanis
Cormaya 4,36 sqm,150k gold,auctioned (no bid yet),Edron,Oceanis
Cormaya 5,115 sqm,300k gold,auctioned (no bid yet),Edron,Oceanis
Cormaya 6,51 sqm,200k gold,auctioned (no bid yet),Edron,Oceanis
Cormaya 7,51 sqm,200k gold,auctioned (no bid yet),Edron,Oceanis
Cormaya 8,58 sqm,200k gold,auctioned (no bid yet),Edron,Oceanis
Cormaya 9a,25 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
Cormaya 9b,56 sqm,150k gold,auctioned (no bid yet),Edron,Oceanis
Cormaya 9c,25 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
Cormaya 9d,56 sqm,150k gold,auctioned (no bid yet),Edron,Oceanis
"Cormaya Flats, Flat 01",10 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
"Cormaya Flats, Flat 02",10 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
"Cormaya Flats, Flat 03",16 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Cormaya Flats, Flat 04",16 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Cormaya Flats, Flat 05",10 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
"Cormaya Flats, Flat 06",10 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
"Cormaya Flats, Flat 11",22 sqm,100k gold,auctioned (no bid yet),Edron,Oceanis
"Cormaya Flats, Flat 12",22 sqm,100k gold,auctioned (no bid yet),Edron,Oceanis
"Cormaya Flats, Flat 13",16 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
"Cormaya Flats, Flat 14",16 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Basement Flat 1",36 sqm,100k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Basement Flat 2",36 sqm,100k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Flat 01",10 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Flat 02",19 sqm,100k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Flat 03",10 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Flat 04",10 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Flat 05",10 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Flat 06",10 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Flat 07",10 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Flat 08",10 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Flat 12",22 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Flat 13",22 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Flat 14",29 sqm,100k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Flat 21",19 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Flat 22",10 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Flat 23",22 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Flat 24",22 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
"Edron Flats, Flat 25",29 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
"Magic Academy, Flat 3",26 sqm,100k gold,auctioned (no bid yet),Edron,Oceanis
"Magic Academy, Flat 4",26 sqm,100k gold,auctioned (no bid yet),Edron,Oceanis
"Magic Academy, Flat 5",26 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
"Stonehome Flats, Flat 01",10 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
"Stonehome Flats, Flat 02",16 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
"Stonehome Flats, Flat 03",22 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
"Stonehome Flats, Flat 04",22 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
"Stonehome Flats, Flat 11",16 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Stonehome Flats, Flat 12",16 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
"Stonehome Flats, Flat 13",22 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
"Stonehome Flats, Flat 14",22 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
Stonehome Village 1,42 sqm,150k gold,auctioned (no bid yet),Edron,Oceanis
Stonehome Village 2,16 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
Stonehome Village 3,17 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
Stonehome Village 4,21 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
Stonehome Village 5,26 sqm,80k gold,auctioned (no bid yet),Edron,Oceanis
Stonehome Village 6,30 sqm,100k gold,auctioned (no bid yet),Edron,Oceanis
Stonehome Village 7,26 sqm,100k gold,auctioned (no bid yet),Edron,Oceanis
Stonehome Village 8,17 sqm,25k gold,auctioned (no bid yet),Edron,Oceanis
Stonehome Village 9,17 sqm,50k gold,auctioned (no bid yet),Edron,Oceanis
Wood Avenue 1,37 sqm,200k gold,auctioned (no bid yet),Edron,Oceanis
Wood Avenue 2,37 sqm,200k gold,auctioned (no bid yet),Edron,Oceanis
Freedom Street 1,47 sqm,200k gold,auctioned (no bid yet),Bay,Oceanis
Freedom Street 2,115 sqm,400k gold,auctioned (no bid yet),Bay,Oceanis
"Harvester's Haven, Flat 01",17 sqm,50k gold,auctioned (no bid yet),Bay,Oceanis
"Harvester's Haven, Flat 02",17 sqm,50k gold,auctioned (no bid yet),Bay,Oceanis
"Harvester's Haven, Flat 03",17 sqm,50k gold,auctioned (no bid yet),Bay,Oceanis
"Harvester's Haven, Flat 04",17 sqm,50k gold,auctioned (no bid yet),Bay,Oceanis
"Harvester's Haven, Flat 05",17 sqm,50k gold,auctioned (no bid yet),Bay,Oceanis
"Harvester's Haven, Flat 06",17 sqm,50k gold,auctioned (no bid yet),Bay,Oceanis
"Harvester's Haven, Flat 07",17 sqm,80k gold,auctioned (no bid yet),Bay,Oceanis
"Harvester's Haven, Flat 08",17 sqm,50k gold,auctioned (no bid yet),Bay,Oceanis
"Harvester's Haven, Flat 09",17 sqm,50k gold,auctioned (no bid yet),Bay,Oceanis
"Harvester's Haven, Flat 10",17 sqm,50k gold,auctioned (no bid yet),Bay,Oceanis
"Harvester's Haven, Flat 11",17 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
"Harvester's Haven, Flat 12",17 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Litter Promenade 1,10 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Litter Promenade 2,10 sqm,50k gold,auctioned (no bid yet),Bay,Oceanis
Litter Promenade 3,15 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Litter Promenade 4,13 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Litter Promenade 5,16 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Marble Lane 2,113 sqm,400k gold,auctioned (no bid yet),Bay,Oceanis
Marble Lane 3,141 sqm,600k gold,auctioned (no bid yet),Bay,Oceanis
Marble Lane 4,110 sqm,400k gold,auctioned (no bid yet),Bay,Oceanis
Meriana Beach,146 sqm,150k gold,auctioned (no bid yet),Bay,Oceanis
Rum Alley 1,17 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Rum Alley 2,10 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Rum Alley 3,11 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Shady Trail 2,13 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Shady Trail 3,10 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Smuggler Backyard 1,19 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Smuggler Backyard 2,19 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Smuggler Backyard 3,20 sqm,50k gold,auctioned (no bid yet),Bay,Oceanis
Smuggler Backyard 4,13 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Smuggler Backyard 5,17 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Straycat's Corner 1,10 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Straycat's Corner 2,22 sqm,50k gold,auctioned (no bid yet),Bay,Oceanis
Straycat's Corner 4,17 sqm,50k gold,auctioned (no bid yet),Bay,Oceanis
Straycat's Corner 5,22 sqm,80k gold,auctioned (no bid yet),Bay,Oceanis
Straycat's Corner 6,10 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Sugar Street 1,56 sqm,200k gold,auctioned (no bid yet),Bay,Oceanis
Sugar Street 2,47 sqm,150k gold,auctioned (no bid yet),Bay,Oceanis
Sugar Street 3a,29 sqm,100k gold,auctioned (no bid yet),Bay,Oceanis
Sugar Street 3b,37 sqm,150k gold,auctioned (no bid yet),Bay,Oceanis
Sugar Street 4b,17 sqm,100k gold,auctioned (no bid yet),Bay,Oceanis
Sugar Street 4c,13 sqm,25k gold,auctioned (no bid yet),Bay,Oceanis
Sugar Street 4d,13 sqm,50k gold,auctioned (no bid yet),Bay,Oceanis
Sugar Street 5,25 sqm,150k gold,auctioned (no bid yet),Bay,Oceanis
The Tavern 1a,49 sqm,150k gold,auctioned (no bid yet),Bay,Oceanis
The Tavern 1b,36 sqm,100k gold,auctioned (no bid yet),Bay,Oceanis
The Tavern 1c,79 sqm,200k gold,auctioned (no bid yet),Bay,Oceanis
The Tavern 1d,29 sqm,100k gold,auctioned (no bid yet),Bay,Oceanis
The Tavern 2a,103 sqm,300k gold,auctioned (no bid yet),Bay,Oceanis
The Tavern 2b,32 sqm,100k gold,auctioned (no bid yet),Bay,Oceanis
The Tavern 2c,19 sqm,50k gold,auctioned (no bid yet),Bay,Oceanis
The Tavern 2d,25 sqm,100k gold,auctioned (no bid yet),Bay,Oceanis
The Yeah Beach Project,115 sqm,150k gold,auctioned (no bid yet),Bay,Oceanis
Trader's Point 2 (Shop),105 sqm,600k gold,auctioned (0 gold; 1 day left),Bay,Oceanis
Trader's Point 3 (Shop),117 sqm,600k gold,auctioned (no bid yet),Bay,Oceanis
Bamboo Garden 1,32 sqm,100k gold,auctioned (no bid yet),Hope,Oceanis
Bamboo Garden 2,21 sqm,80k gold,auctioned (no bid yet),Hope,Oceanis
Bamboo Garden 3,32 sqm,150k gold,auctioned (no bid yet),Hope,Oceanis
Banana Bay 1,10 sqm,25k gold,auctioned (no bid yet),Hope,Oceanis
Banana Bay 2,17 sqm,50k gold,auctioned (no bid yet),Hope,Oceanis
Banana Bay 3,10 sqm,50k gold,auctioned (no bid yet),Hope,Oceanis
Banana Bay 4,10 sqm,25k gold,auctioned (no bid yet),Hope,Oceanis
Coconut Quay 2,21 sqm,100k gold,auctioned (no bid yet),Hope,Oceanis
Crocodile Bridge 1,21 sqm,80k gold,auctioned (no bid yet),Hope,Oceanis
Crocodile Bridge 2,17 sqm,80k gold,auctioned (no bid yet),Hope,Oceanis
Flamingo Flats 1,13 sqm,50k gold,auctioned (no bid yet),Hope,Oceanis
Flamingo Flats 2,21 sqm,80k gold,auctioned (no bid yet),Hope,Oceanis
Flamingo Flats 3,13 sqm,50k gold,auctioned (no bid yet),Hope,Oceanis
Flamingo Flats 4,17 sqm,80k gold,auctioned (no bid yet),Hope,Oceanis
Flamingo Flats 5,41 sqm,150k gold,auctioned (no bid yet),Hope,Oceanis
Haggler's Hangout 1,26 sqm,100k gold,auctioned (no bid yet),Hope,Oceanis
Haggler's Hangout 2,26 sqm,100k gold,auctioned (no bid yet),Hope,Oceanis
Haggler's Hangout 4b (Shop),31 sqm,150k gold,auctioned (no bid yet),Hope,Oceanis
Jungle Edge 1,51 sqm,200k gold,auctioned (no bid yet),Hope,Oceanis
Jungle Edge 2,66 sqm,200k gold,auctioned (0 gold; 9 hours left),Hope,Oceanis
